Prec_ID	Settype	District_name	District	Precint	Attached	Total_Voters	Special_voters	Turnout12	Turnout17	Turnout	Free_georgia	NDP	UNM	Just_georgia	CDM	Popular_movement	Freedom_Zviadi	Georgian_troupe	New_rights	Peoples_party	Kostava_society	Future_georgia	Georgian_workers	Labor	Sportsmens_union	GDC	Annulled
1018	Capital	მთაწმინდის	1	18		1114	10	377	707	777	6	1	156	0	8	0	0	2	2	0	0	2	0	7	2	563	18
1019	Capital	მთაწმინდის	1	19		1518	10	290	867	1073	8	2	272	0	9	0	0	3	9	0	7	0	0	6	1	735	20
1020	Capital	მთაწმინდის	1	20		1457	6	455	920	1025	5	0	280	1	7	0	1	5	8	0	1	0	1	12	0	664	40
1021	Capital	მთაწმინდის	1	21		1455	10	323	867	1038	4	0	256	0	7	0	0	4	20	2	3	0	1	10	1	681	49
1022	Capital	მთაწმინდის	1	22		1503	11	418	1004	1122	8	3	264	0	12	1	1	2	7	1	0	0	1	9	1	791	21
1023	Capital	მთაწმინდის	1	23		1400	10	412	896	1058	7	3	273	0	8	0	2	3	10	0	2	0	1	18	2	699	30
1024	Capital	მთაწმინდის	1	24		1591	8	392	930	1137	2	1	341	1	8	0	1	3	2	0	3	2	0	18	1	726	27
1025	Capital	მთაწმინდის	1	25		1134	9	390	751	817	7	1	256	0	3	0	0	0	3	0	0	0	0	8	1	506	32
1026	Capital	მთაწმინდის	1	26		1284	11	358	813	929	5	0	228	1	7	0	0	3	6	3	0	1	1	3	1	635	35
1027	Capital	მთაწმინდის	1	27		1625	10	399	984	1170	11	1	210	0	7	0	0	1	14	1	1	0	2	5	2	891	24
1028	Capital	მთაწმინდის	1	28		1352	11	336	861	1005	13	0	210	0	7	0	0	1	18	1	2	0	1	9	1	718	24
1029	Capital	მთაწმინდის	1	29		1511	11	247	721	1098	6	2	227	2	15	1	1	0	20	0	2	1	1	15	1	786	18
1030	Capital	მთაწმინდის	1	30		1223	8	226	711	896	2	0	179	0	1	1	0	0	8	0	0	1	0	6	2	665	31
1031	Capital	მთაწმინდის	1	31		1409	10	307	795	1022	7	3	201	0	7	0	1	2	9	1	1	1	0	12	3	745	29
1032	Capital	მთაწმინდის	1	32		1291	2	432	898	1035	6	1	333	1	7	0	0	3	1	0	0	0	1	7	0	641	34
1033	Capital	მთაწმინდის	1	33		1253	13	272	750	874	4	1	181	0	11	0	1	3	9	0	1	0	1	9	0	625	28
1034	Capital	მთაწმინდის	1	34		1234	13	121	298	354	3	1	71	0	9	0	1	0	0	0	1	0	1	1	0	256	10
1035	Capital	მთაწმინდის	1	35	43	1197	1166	746	1768	1921	1	2	1315	1	13	0	0	0	1	0	0	5	0	6	1	528	48
1036	Capital	მთაწმინდის	1	36	42	297	1160	87	184	1201	1	2	824	1	9	0	0	2	2	0	0	0	1	8	0	304	47
1037	Capital	მთაწმინდის	1	37		1577	2	363	943	1122	0	1	370	0	11	0	0	0	1	0	0	0	1	11	0	701	23
1038	Capital	მთაწმინდის	1	38		917	1	318	668	759	2	1	424	0	5	0	0	0	2	0	0	0	0	3	1	300	21
1039	Capital	მთაწმინდის	1	39		1214	1	395	878	1003	0	1	379	0	8	0	0	2	1	0	0	0	0	6	2	576	28
2001	Capital	ვაკის	2	1		1352	8	381	852	974	6	2	185	1	10	0	0	0	16	5	0	1	0	8	1	721	18
2002	Capital	ვაკის	2	2		1427	11	426	954	1067	5	3	200	1	23	0	2	4	13	2	1	0	0	4	1	783	25
2003	Capital	ვაკის	2	3		1446	10	396	930	1068	1	2	193	0	5	0	0	4	9	1	1	1	1	7	2	816	25
2004	Capital	ვაკის	2	4		1496	14	361	964	1127	8	0	177	0	25	0	0	3	19	0	0	0	0	5	2	859	29
2005	Capital	ვაკის	2	5		1325	10	329	813	1008	7	2	169	2	3	0	0	2	15	1	0	0	1	12	2	770	22
2006	Capital	ვაკის	2	6		1335	13	300	817	1008	2	1	200	1	8	0	1	0	19	0	1	0	1	4	0	746	24
2007	Capital	ვაკის	2	7		1114	8	317	761	849	11	1	162	0	8	0	0	1	19	0	1	1	0	8	3	604	28
2008	Capital	ვაკის	2	8		1259	12	398	807	894	2	2	179	0	8	0	0	1	13	0	1	1	0	8	1	656	22
2009	Capital	ვაკის	2	9		1241	12	329	728	882	3	0	136	1	7	1	0	2	6	0	2	1	0	12	1	673	36
2010	Capital	ვაკის	2	10		1396	10	378	893	1052	16	4	183	1	9	0	1	3	9	0	1	0	1	11	0	774	30
2011	Capital	ვაკის	2	11		1385	11	358	854	1045	13	2	217	0	15	0	1	4	16	0	4	1	0	10	0	730	32
2012	Capital	ვაკის	2	12		1380	9	353	897	1046	7	1	147	2	18	0	0	6	23	0	0	0	1	5	2	810	24
2013	Capital	ვაკის	2	13		1409	6	356	918	1089	12	0	202	1	16	0	0	2	22	0	1	0	1	4	2	802	21
2014	Capital	ვაკის	2	14		1395	12	317	843	1047	6	0	185	0	6	0	0	4	18	0	2	0	2	10	1	790	22
2015	Capital	ვაკის	2	15		1455	10	355	930	1091	11	0	201	1	11	0	0	1	10	0	1	0	0	14	4	810	27
2016	Capital	ვაკის	2	16		1369	9	299	716	936	3	0	195	0	11	1	1	1	8	0	0	0	0	7	2	684	22
2017	Capital	ვაკის	2	17		1462	9	323	830	1069	5	2	193	0	6	0	1	3	7	0	0	0	0	5	1	824	22
2018	Capital	ვაკის	2	18		1088	9	271	707	836	4	1	149	0	10	0	3	1	8	0	0	1	0	7	2	628	23
2019	Capital	ვაკის	2	19		1610	7	325	725	889	3	0	296	0	28	0	3	2	4	0	0	0	0	11	3	513	21
2020	Capital	ვაკის	2	20		350	4	140	238	254	0	1	82	0	9	0	0	0	1	0	0	0	1	2	1	148	8
2021	Capital	ვაკის	2	21		1256	13	94	310	373	3	0	73	0	8	0	0	2	1	0	0	0	1	3	0	278	4
2022	Capital	ვაკის	2	22		946	13	79	222	269	0	0	34	0	3	0	0	1	2	1	0	0	0	4	0	221	3
2023	Capital	ვაკის	2	23		1464	11	348	902	1094	9	1	222	0	19	0	1	1	12	0	0	0	0	13	4	781	30
2024	Capital	ვაკის	2	24		1499	8	453	927	1076	13	0	256	1	10	1	1	2	9	0	0	0	1	16	1	741	23
2025	Capital	ვაკის	2	25		1469	5	377	934	1088	10	1	216	2	11	0	1	1	6	0	1	1	0	16	2	793	25
2026	Capital	ვაკის	2	26		1491	10	368	917	1090	2	0	206	1	10	0	0	2	21	0	1	0	0	9	2	807	29
2027	Capital	ვაკის	2	27	79	1355	8	398	888	2057	7	1	994	1	21	0	2	3	7	0	1	0	0	17	1	943	59
2028	Capital	ვაკის	2	28	80	1466	1117	803	1593	1874	7	4	937	0	21	0	1	3	7	1	1	0	0	13	2	839	38
2029	Capital	ვაკის	2	29		1342	8	323	801	956	7	0	231	0	13	0	0	2	9	0	0	0	2	15	2	650	25
2030	Capital	ვაკის	2	30		1360	11	362	814	974	2	0	229	0	17	0	0	1	15	0	0	1	0	9	0	671	28
2031	Capital	ვაკის	2	31		1154	11	280	706	790	5	0	160	1	9	0	0	4	10	0	2	0	0	11	0	568	20
2032	Capital	ვაკის	2	32		912	11	270	573	649	3	0	158	0	7	0	0	3	5	0	0	0	0	6	1	455	11
2033	Capital	ვაკის	2	33		1156	7	304	727	810	2	3	155	3	10	0	1	1	7	0	1	0	0	6	0	601	20
2034	Capital	ვაკის	2	34		1374	10	421	890	1028	3	1	170	1	23	0	0	0	8	0	0	0	1	5	1	796	20
2035	Capital	ვაკის	2	35		1230	11	289	764	863	8	0	184	3	12	0	0	1	6	0	2	0	0	8	0	613	25
2036	Capital	ვაკის	2	36		1414	11	373	858	978	6	0	194	1	15	0	2	0	6	1	3	0	0	10	2	714	24
2037	Capital	ვაკის	2	37		1262	15	346	795	929	2	2	229	0	10	0	0	1	4	0	0	0	1	9	1	646	24
2038	Capital	ვაკის	2	38		1357	9	371	834	948	4	0	193	0	15	0	0	2	4	0	1	0	1	16	0	691	21
2039	Capital	ვაკის	2	39		1508	10	384	892	1040	5	0	216	1	16	0	1	3	7	0	0	1	1	0	3	754	22
2040	Capital	ვაკის	2	40		1048	11	313	678	757	4	1	167	0	4	1	1	1	3	1	0	0	0	4	0	551	19
2041	Capital	ვაკის	2	41		887	11	295	560	634	0	4	154	2	5	0	1	0	7	0	2	0	0	6	0	443	10
2042	Capital	ვაკის	2	42		1450	11	400	853	972	3	1	197	0	14	0	0	4	8	0	4	0	0	20	0	691	30
2043	Capital	ვაკის	2	43		1423	6	444	894	1005	3	4	258	1	13	0	0	3	2	1	0	0	0	13	1	683	23
2044	Capital	ვაკის	2	44		1442	10	334	861	1017	3	3	217	3	15	0	3	2	4	0	0	1	2	11	2	716	35
2045	Capital	ვაკის	2	45		1473	8	423	900	1049	6	1	201	1	23	1	1	2	4	0	0	0	0	18	3	752	32
2046	Capital	ვაკის	2	46		1274	9	359	785	897	2	0	181	0	11	0	2	1	7	0	1	0	1	6	0	669	15
2047	Capital	ვაკის	2	47		1292	10	417	821	921	6	0	176	1	16	1	0	6	5	2	0	0	1	14	1	672	20
2048	Capital	ვაკის	2	48		1372	9	353	786	929	0	4	208	0	16	0	0	2	2	0	0	0	0	11	3	660	20
2049	Capital	ვაკის	2	49		1324	13	320	798	979	5	2	187	0	5	0	3	4	12	1	1	0	1	12	0	730	16
2050	Capital	ვაკის	2	50		1472	13	376	933	1117	13	1	189	1	12	0	0	2	11	0	0	0	0	15	3	844	26
2051	Capital	ვაკის	2	51		1404	9	315	934	1050	5	1	172	0	15	0	0	2	5	0	0	0	0	4	3	830	13
2052	Capital	ვაკის	2	52		1185	12	310	769	899	4	2	177	1	14	0	0	0	9	0	0	0	0	5	0	656	30
2053	Capital	ვაკის	2	53		1493	5	366	829	1008	8	0	206	0	13	0	0	5	8	0	1	0	0	15	0	728	24
2054	Capital	ვაკის	2	54		1095	10	273	683	770	1	2	162	0	7	0	0	2	9	1	1	0	3	8	1	552	21
2055	Capital	ვაკის	2	55	81	1294	1008	687	1746	1890	8	2	884	0	18	1	1	4	10	2	1	1	0	16	0	908	32
2056	Capital	ვაკის	2	56		1554	14	370	909	1056	9	3	234	0	20	0	0	2	5	0	2	0	0	9	0	748	24
2057	Capital	ვაკის	2	57		1324	10	325	728	878	4	0	156	1	21	0	0	3	7	0	1	1	0	11	2	645	26
2058	Capital	ვაკის	2	58		1393	9	438	869	977	2	0	178	0	24	0	1	1	4	0	0	0	0	10	1	737	18
2059	Capital	ვაკის	2	59		1455	8	244	774	1055	4	4	201	1	12	1	0	0	11	2	2	1	0	12	0	766	38
2060	Capital	ვაკის	2	60		1298	9	370	837	924	3	1	199	1	7	0	0	2	9	0	1	1	2	11	3	655	29
2061	Capital	ვაკის	2	61		1455	11	348	893	1022	2	2	204	0	12	0	0	0	6	1	1	0	1	11	0	745	35
2062	Capital	ვაკის	2	62		1333	10	313	774	898	7	2	190	0	8	0	0	3	8	0	0	0	0	12	0	647	20
2063	Capital	ვაკის	2	63		1296	12	281	720	888	4	1	214	0	17	0	0	2	8	0	0	0	0	8	0	613	21
2064	Capital	ვაკის	2	64		1405	11	432	897	1007	2	1	220	0	10	0	0	3	8	1	1	0	0	5	2	725	29
2065	Capital	ვაკის	2	65		632	8	179	349	374	1	1	127	0	7	0	0	1	1	0	1	0	0	4	0	225	6
2066	Capital	ვაკის	2	66		1144	9	270	641	873	0	0	209	0	5	0	0	1	3	0	0	0	1	11	0	630	15
2067	Capital	ვაკის	2	67		977	9	263	648	793	0	1	214	0	12	0	0	3	6	0	1	0	0	4	0	525	27
2068	Capital	ვაკის	2	68		1338	8	361	731	801	1	1	244	2	12	2	0	1	0	0	0	1	1	15	0	501	20
2069	Capital	ვაკის	2	69		1136	5	261	662	783	5	1	299	1	7	0	0	5	1	1	0	3	0	11	0	429	20
2070	Capital	ვაკის	2	70		947	11	248	604	658	0	0	215	0	9	0	0	0	1	0	0	1	0	2	0	399	29
2071	Capital	ვაკის	2	71		1503	10	400	879	970	3	2	213	0	12	0	4	3	6	0	3	0	1	7	1	700	15
2072	Capital	ვაკის	2	72		899	12	250	562	669	6	0	156	1	4	0	1	1	6	0	1	0	1	16	1	457	18
2073	Capital	ვაკის	2	73		1056	11	313	636	704	5	1	198	0	12	0	0	0	2	0	2	0	1	2	0	465	16
2074	Capital	ვაკის	2	74		939	7	291	635	700	7	1	151	0	7	0	1	1	10	1	1	0	0	12	1	486	20
2075	Capital	ვაკის	2	75		872	8	279	602	649	0	0	116	0	10	0	0	0	4	0	0	0	0	4	0	499	16
2076	Capital	ვაკის	2	76		1258	11	263	796	935	9	3	158	1	6	0	1	2	18	0	1	2	2	15	1	694	22
2077	Capital	ვაკის	2	77		884	12	92	274	335	3	1	61	0	11	0	0	1	1	0	0	0	0	6	0	249	2
2078	Capital	ვაკის	2	78		905	13	270	591	677	9	1	127	0	7	0	0	3	7	0	1	0	0	8	0	501	13
3001	Capital	საბურთალოს	3	1		1611	5	350	900	1106	1	1	253	0	15	0	1	2	5	0	0	0	0	11	1	781	18
3002	Capital	საბურთალოს	3	2		1393	10	420	956	1053	12	2	217	0	7	0	1	4	11	0	2	0	1	16	3	757	20
3003	Capital	საბურთალოს	3	3		1370	12	326	810	973	5	0	231	0	10	0	0	3	6	0	3	0	1	12	0	681	21
3004	Capital	საბურთალოს	3	4		1527	7	414	911	1038	3	0	238	0	14	0	0	3	7	0	0	0	0	7	2	736	25
3005	Capital	საბურთალოს	3	5		1550	8	410	927	1106	7	0	249	1	9	0	2	4	7	2	2	0	0	14	0	780	28
3006	Capital	საბურთალოს	3	6		1336	11	361	792	918	13	2	235	0	22	0	1	3	9	0	1	0	0	16	1	604	11
3007	Capital	საბურთალოს	3	7		1352	9	352	894	1026	5	0	235	1	17	0	0	6	6	0	0	0	0	6	1	712	36
3008	Capital	საბურთალოს	3	8		1592	8	415	925	1088	3	3	269	0	7	0	1	3	8	0	2	0	0	13	1	761	16
3009	Capital	საბურთალოს	3	9		1579	9	375	932	1173	4	1	239	0	15	0	1	11	8	1	4	0	0	7	0	863	19
3010	Capital	საბურთალოს	3	10		1477	10	432	1000	1127	1	4	217	0	9	0	1	6	8	1	6	0	1	4	1	836	31
3011	Capital	საბურთალოს	3	11		1420	11	296	807	1032	7	0	214	1	15	0	1	4	5	0	2	0	1	14	0	753	14
3012	Capital	საბურთალოს	3	12		1640	5	379	923	1155	6	4	249	0	27	0	0	2	11	1	2	0	0	4	1	820	28
3013	Capital	საბურთალოს	3	13		1531	10	305	840	1045	6	0	212	2	15	0	1	4	7	1	1	0	1	6	1	765	22
3014	Capital	საბურთალოს	3	14		1541	6	462	985	1115	6	3	222	0	3	0	1	5	4	1	5	0	0	10	3	824	27
3015	Capital	საბურთალოს	3	15		1498	7	532	985	1105	6	0	244	0	12	0	2	3	3	1	1	1	0	10	2	781	31
3016	Capital	საბურთალოს	3	16		1547	13	394	940	1141	6	0	243	0	18	0	1	5	9	0	1	0	0	14	3	810	31
3017	Capital	საბურთალოს	3	17		1400	9	482	899	982	3	1	180	0	9	1	1	7	12	0	1	0	1	7	1	726	32
3018	Capital	საბურთალოს	3	18		1467	6	300	843	1060	3	0	200	1	14	0	2	10	8	0	1	0	1	12	2	781	25
3019	Capital	საბურთალოს	3	19		1401	11	397	882	1000	4	2	202	1	12	0	1	6	10	2	1	0	2	12	4	718	23
3020	Capital	საბურთალოს	3	20		1333	6	389	860	980	4	1	193	0	10	0	1	2	2	0	0	0	0	11	1	733	21
3021	Capital	საბურთალოს	3	21		1351	11	365	817	947	7	3	246	0	19	0	0	10	8	0	0	1	0	8	0	616	29
3022	Capital	საბურთალოს	3	22		1438	12	400	824	930	7	4	221	0	9	0	0	5	7	0	1	0	0	10	1	647	18
3023	Capital	საბურთალოს	3	23		1381	8	373	819	963	3	1	254	1	12	0	0	5	0	0	0	2	0	9	0	654	20
3024	Capital	საბურთალოს	3	24		1552	9	281	905	1090	4	0	259	0	19	0	0	5	4	0	1	0	0	8	0	749	41
3025	Capital	საბურთალოს	3	25		1375	11	362	821	915	3	4	207	2	13	1	1	6	4	0	0	0	1	13	0	642	17
3026	Capital	საბურთალოს	3	26		1233	8	391	801	901	4	1	199	0	10	0	0	3	7	0	1	0	0	8	2	641	24
3027	Capital	საბურთალოს	3	27		1445	12	365	869	996	2	0	209	1	7	0	0	6	7	0	1	0	0	9	1	732	20
3028	Capital	საბურთალოს	3	28		1410	12	395	910	1061	2	5	221	0	7	0	0	2	20	1	1	0	1	6	3	756	36
3029	Capital	საბურთალოს	3	29		1443	7	430	917	1041	6	0	213	1	10	0	0	5	3	0	0	0	0	15	1	759	28
3030	Capital	საბურთალოს	3	30		1281	11	348	775	908	5	3	191	2	13	0	0	8	3	2	3	0	0	14	0	640	23
3031	Capital	საბურთალოს	3	31		1552	9	342	896	1119	5	1	272	1	9	0	0	7	9	1	4	0	1	16	1	758	33
3032	Capital	საბურთალოს	3	32	93	1475	1430	436	912	2483	2	9	1581	1	17	0	0	12	9	0	0	0	0	10	0	798	44
3033	Capital	საბურთალოს	3	33		1382	10	400	760	884	0	1	270	6	12	0	1	8	1	0	1	1	0	8	0	553	24
3034	Capital	საბურთალოს	3	34	90	1328	782	784	1561	1711	4	1	913	2	23	1	0	7	4	0	2	0	0	11	1	718	23
3035	Capital	საბურთალოს	3	35	92	1562	844	261	781	1778	6	2	710	0	17	0	1	3	2	0	1	1	0	26	3	961	41
3036	Capital	საბურთალოს	3	36		1558	7	502	1001	1096	6	0	223	1	9	1	0	6	5	1	2	0	0	17	0	809	16
3037	Capital	საბურთალოს	3	37		1553	6	475	994	1147	3	1	251	0	18	0	1	3	7	0	1	0	0	8	2	835	16
3038	Capital	საბურთალოს	3	38		1494	7	437	835	992	5	1	220	3	17	0	1	4	6	0	3	0	0	8	2	705	16
3039	Capital	საბურთალოს	3	39		1235	8	325	793	916	5	0	177	0	8	0	2	8	5	2	2	0	0	8	0	678	21
3040	Capital	საბურთალოს	3	40		1590	3	490	973	1097	1	0	206	0	18	0	0	4	5	0	2	0	2	17	1	816	25
3041	Capital	საბურთალოს	3	41		1284	7	362	729	825	3	1	152	1	14	0	0	2	4	0	1	0	0	7	1	632	7
3042	Capital	საბურთალოს	3	42		1418	12	434	793	899	4	0	162	0	15	0	2	6	4	0	1	0	1	12	1	673	18
3043	Capital	საბურთალოს	3	43		1295	12	304	755	887	3	1	168	0	3	0	3	5	6	2	0	0	0	12	2	660	22
3044	Capital	საბურთალოს	3	44		1530	8	372	901	1070	4	0	194	1	13	0	0	1	9	1	0	0	0	7	1	814	22
3045	Capital	საბურთალოს	3	45		1206	5	389	774	864	12	0	157	1	14	0	0	3	5	0	0	0	2	9	0	641	20
3046	Capital	საბურთალოს	3	46		1282	10	343	756	835	0	1	214	0	10	0	7	4	2	0	0	1	2	5	0	562	27
3047	Capital	საბურთალოს	3	47		1505	11	332	884	1075	7	2	250	1	10	0	0	4	6	0	1	0	3	8	0	758	24
3048	Capital	საბურთალოს	3	48		1385	8	327	802	963	2	0	215	1	9	0	0	9	2	1	0	0	0	21	1	687	15
3049	Capital	საბურთალოს	3	49		1493	10	397	815	927	4	0	171	0	7	0	0	7	1	1	1	0	1	15	3	699	17
3050	Capital	საბურთალოს	3	50		1373	9	415	872	983	2	0	194	1	12	0	0	1	1	0	0	1	0	10	0	740	20
3051	Capital	საბურთალოს	3	51		1553	7	424	915	1059	3	2	197	0	19	0	0	6	6	1	2	0	0	10	1	781	29
3052	Capital	საბურთალოს	3	52		1488	10	346	799	949	2	1	181	0	11	0	0	2	8	0	1	0	1	15	1	710	15
3053	Capital	საბურთალოს	3	53		1559	7	433	876	1020	2	0	217	0	9	0	2	5	5	0	0	0	0	19	1	736	24
3054	Capital	საბურთალოს	3	54		1424	12	426	933	1090	3	0	215	0	12	0	0	8	2	0	0	0	4	12	2	805	25
3055	Capital	საბურთალოს	3	55		1478	9	389	886	1057	2	0	161	0	6	0	1	8	1	0	0	0	1	17	0	838	22
3056	Capital	საბურთალოს	3	56		1552	10	366	898	1105	2	1	129	1	9	0	0	15	1	0	1	0	0	9	1	918	17
3057	Capital	საბურთალოს	3	57		1246	10	317	747	949	1	1	150	0	5	0	0	27	0	0	0	0	1	6	0	728	30
3058	Capital	საბურთალოს	3	58		1362	9	293	809	987	2	0	196	0	10	0	0	14	1	0	1	0	0	7	0	693	61
3059	Capital	საბურთალოს	3	59		1554	8	422	899	1099	0	1	234	4	10	0	0	15	1	0	0	0	0	10	0	802	21
3060	Capital	საბურთალოს	3	60		1454	9	332	705	807	1	0	401	3	9	1	0	0	0	1	0	0	0	12	0	356	23
3061	Capital	საბურთალოს	3	61		1319	11	293	798	965	5	3	178	0	10	0	0	2	9	0	1	0	1	9	3	719	25
3062	Capital	საბურთალოს	3	62		1490	9	347	896	1082	3	1	215	0	12	0	1	6	4	0	0	0	1	16	1	795	27
3063	Capital	საბურთალოს	3	63		1559	6	395	394	1143	1	1	209	1	19	1	1	6	13	0	4	1	1	15	0	846	22
3064	Capital	საბურთალოს	3	64		1542	7	360	905	1106	0	4	205	0	16	0	0	4	7	0	1	0	0	9	2	832	26
3065	Capital	საბურთალოს	3	65		1480	10	358	857	1003	9	4	266	0	21	0	2	3	4	0	2	0	2	7	1	653	26
3066	Capital	საბურთალოს	3	66		1490	7	295	793	947	7	1	224	0	11	0	1	7	2	1	2	0	0	9	1	651	30
3067	Capital	საბურთალოს	3	67		1347	11	306	751	850	6	0	182	1	5	0	0	6	12	0	0	0	1	5	1	617	14
3068	Capital	საბურთალოს	3	68		1573	11	322	773	966	2	2	346	0	10	0	0	0	5	0	0	1	0	32	0	543	25
3069	Capital	საბურთალოს	3	69		1497	9	439	1039	1145	5	5	258	0	15	0	0	4	6	0	3	0	0	9	3	814	23
3070	Capital	საბურთალოს	3	70	94	1470	22	471	1148	1367	6	5	553	1	10	1	0	4	3	0	2	1	0	10	1	739	31
3071	Capital	საბურთალოს	3	71		1174	13	237	719	883	7	3	176	0	7	0	0	1	9	0	2	0	0	9	1	653	15
3072	Capital	საბურთალოს	3	72		1376	9	50	935	1066	4	2	236	0	13	0	0	0	14	1	0	0	0	7	4	740	37
3073	Capital	საბურთალოს	3	73		1522	0	419	943	1075	6	1	213	2	6	0	0	4	13	2	2	0	0	7	1	779	31
3074	Capital	საბურთალოს	3	74		1590	4	447	887	1026	5	0	230	1	10	0	1	3	2	0	1	0	0	12	2	728	28
3075	Capital	საბურთალოს	3	75		1473	10	488	859	944	2	1	153	1	9	0	0	2	2	0	0	0	0	18	0	738	18
3076	Capital	საბურთალოს	3	76		1544	10	450	911	1042	3	1	171	0	14	0	0	4	5	0	0	0	3	11	1	810	19
3077	Capital	საბურთალოს	3	77		1567	6	453	979	1117	5	0	222	1	9	0	0	6	5	0	0	0	0	12	1	828	27
3078	Capital	საბურთალოს	3	78		1542	10	355	851	1049	6	2	210	1	12	0	1	7	6	0	1	0	0	15	1	763	24
3079	Capital	საბურთალოს	3	79		1555	11	387	947	1171	8	1	236	0	12	0	1	7	12	1	1	0	0	4	1	843	35
3080	Capital	საბურთალოს	3	80	91	1505	1203	383	825	2054	1	1	1017	4	14	0	0	4	2	0	1	1	0	19	0	935	55
3081	Capital	საბურთალოს	3	81		1360	11	373	725	800	3	0	249	1	10	0	0	5	1	0	0	0	0	14	0	495	22
3082	Capital	საბურთალოს	3	82		1200	13	125	306	370	0	0	53	0	5	0	0	1	4	0	0	0	0	8	1	284	14
3083	Capital	საბურთალოს	3	83		1389	10	409	952	1041	3	4	220	0	10	0	0	8	23	0	3	1	0	12	4	717	34
3084	Capital	საბურთალოს	3	84		1591	8	356	832	982	9	2	267	0	16	0	2	2	9	0	0	0	0	13	1	641	20
3085	Capital	საბურთალოს	3	85		1559	10	393	915	1135	5	4	240	0	9	0	0	4	9	0	0	2	0	18	4	816	24
3086	Capital	საბურთალოს	3	86		1274	13	111	304	391	1	0	76	0	3	0	0	1	1	0	0	0	1	6	0	296	6
3087	Capital	საბურთალოს	3	87		1512	12	467	831	946	1	2	259	0	13	0	0	3	2	0	0	0	0	8	0	633	25
3088	Capital	საბურთალოს	3	88		1017	13	80	246	312	1	0	49	0	5	0	0	0	2	0	1	0	0	2	0	242	10
3089	Capital	საბურთალოს	3	89		1384	13	213	478	558	0	1	83	0	7	0	0	2	3	0	0	0	0	6	0	444	12
4001	Capital	კრწანისის	4	1		1536	6	300	817	983	5	3	219	3	10	0	0	3	4	5	1	0	0	9	4	697	20
4002	Capital	კრწანისის	4	2		1459	8	285	676	824	2	1	179	0	11	0	2	1	11	0	2	1	0	12	0	558	44
4003	Capital	კრწანისის	4	3		1546	9	254	728	898	4	0	221	2	8	0	0	3	0	0	0	0	0	10	0	616	33
4004	Capital	კრწანისის	4	4		1448	8	380	659	787	2	0	218	1	8	0	0	0	2	0	1	0	0	5	1	527	21
4005	Capital	კრწანისის	4	5		1409	7	380	604	704	0	3	149	0	11	0	1	1	3	0	1	0	0	6	0	507	22
4006	Capital	კრწანისის	4	6		1472	18	291	675	755	4	1	189	1	12	0	0	5	3	1	0	0	0	2	1	505	22
4007	Capital	კრწანისის	4	7		1380	10	266	619	716	5	0	201	0	3	0	0	2	2	0	2	3	0	13	0	472	13
4008	Capital	კრწანისის	4	8		1336	9	335	659	766	1	1	223	7	8	1	0	1	2	1	0	0	0	7	0	493	21
4009	Capital	კრწანისის	4	9		1083	10	232	480	555	1	1	177	1	9	0	0	0	0	0	2	1	0	5	2	338	17
4010	Capital	კრწანისის	4	10		1355	9	300	645	696	2	0	243	0	2	0	0	1	1	0	0	2	0	10	3	405	27
4011	Capital	კრწანისის	4	11		1048	11	264	511	578	2	1	270	4	3	0	0	1	2	0	2	0	0	4	0	267	22
4012	Capital	კრწანისის	4	12		1544	7	433	875	964	3	0	355	2	12	0	0	1	11	0	0	3	0	11	0	527	39
4013	Capital	კრწანისის	4	13		1490	4	387	797	932	2	1	333	1	7	0	0	0	15	0	0	0	0	10	0	546	15
4014	Capital	კრწანისის	4	14	35	1552	20	674	1288	1500	6	1	709	7	22	1	0	2	4	0	0	1	0	10	1	695	41
4015	Capital	კრწანისის	4	15	36	1450	264	383	983	1357	9	1	403	15	11	0	0	1	3	0	2	1	0	9	0	856	46
4016	Capital	კრწანისის	4	16	37	1330	397	383	798	1305	0	2	580	1	11	1	2	0	5	0	1	0	1	13	0	666	22
4017	Capital	კრწანისის	4	17	38	1500	592	292	701	1429	2	2	658	0	24	0	0	2	4	0	0	0	0	15	3	669	50
4018	Capital	კრწანისის	4	18		1219	8	287	548	651	5	0	220	1	13	0	0	2	0	0	0	0	0	8	0	390	12
4019	Capital	კრწანისის	4	19		1436	10	305	644	835	0	0	259	0	17	0	1	2	0	0	1	1	0	14	0	519	21
4020	Capital	კრწანისის	4	20		1330	8	374	677	748	6	0	293	0	15	0	0	1	1	0	0	0	0	10	1	403	18
4021	Capital	კრწანისის	4	21		1310	9	321	625	729	0	0	265	0	11	0	1	1	1	0	1	0	0	18	0	412	19
4022	Capital	კრწანისის	4	22		1063	10	252	528	590	1	1	199	1	12	0	0	1	1	0	1	0	0	11	1	346	12
4023	Capital	კრწანისის	4	23		1538	9	298	714	865	1	2	238	1	15	0	1	2	3	0	0	0	0	8	0	570	24
4024	Capital	კრწანისის	4	24		1431	11	257	459	552	0	0	253	1	6	0	1	0	0	0	0	0	0	4	0	267	20
4025	Capital	კრწანისის	4	25		1429	12	366	620	760	1	0	220	0	19	0	0	0	0	0	0	0	0	14	0	490	16
4026	Capital	კრწანისის	4	26		1434	6	361	715	826	1	0	228	0	16	0	2	1	2	0	0	0	0	12	0	542	21
4027	Capital	კრწანისის	4	27		1503	10	292	685	841	4	0	273	0	9	0	0	1	5	1	1	0	1	12	1	512	15
